 Cod. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cod CCAA ; CCAA ; Cod. Provincia ; Provincia ; Cód. Municipio ; Municipio/Población ; Domicilio ; CP ; Tipo 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; RB GUIPÚSCOA 81 ; 08020 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ROSELLO 453 ; 08025 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CM PRINCESA 44 ; 08003 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL RABASSA 21 ; 08024 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; ZZ PASSEIG DE SANT JOAN 00102 ; 08037 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL LONDRES 102 ; 08036 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL sardenya 561 ; 08024 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL PABLO IGLESIAS 70 ; 08016 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV DE MADRID 92 ; 08028 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; ZZ PASSEIG MANUEL GIRONA 00052 ; 08034 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; ZZ PASSEIG VALLDAURA 218 ; 08042 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL SANT ADRIÀ 125 ; 08030 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL VENTURA RODRIGUEZ 2 ; 08035 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MILANESSAT 10 ; 08017 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL CONCEPCIÓ ARENAL 267 ; 08030 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL LLOBREGOS 120 ; 08032 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL RAMBLA PRIM 192 ; 08020 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PS FABRA I PUIG 324 ; 08031 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GÈNOVA 2 ; 08041 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ARIBAU 237 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ROCAFORT 233 ; 08029 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV PARAL.LEL 87 ; 08004 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ MONS 2 ; 08023 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL BERLÍN 34 ; 08029 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL VALÈNCIA 545 ; 08026 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL VIA AUGUSTA 236 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ DE VALLVIDRERA 2 ; 08017 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL VIA JULIA 00084 ; 08016 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL CALABRIA 175 ; 08015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ MOSSÈN CLAPES 20 ; 08030 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ JOAQUIM FOLGUERA 3 ; 08022 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL DOS DE MAIG 278 ; 08025 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL PORTAFERRISSA 25 ; 08002 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV PARAL LEL 133 ; 08004 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL CANIGÓ 82 ; 08031 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; RD GENERAL MITRE 145 ; 08022 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL NAVAS DE TOLOSA 385 ; 08041 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL BALMES 182 ; 08006 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MALLORCA 451 ; 08013 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL RAMON ALBO 2 ; 08027 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ESPRONCEDA 285 ; 08018 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN DE SANT ANDREU 201 ; 08030 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL SANTALÓ 69 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL CREU COBERTA 83 ; 08014 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; RD GENERAL MITRE 51 ; 08017 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Bruc 103 ; 08009 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL de la marina 91 ; 08018 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV Ganduxer 15 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Llull 233 ; 08005 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Foc 30-36 ; 08038 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Napols 342 ; 08025 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL OLESA 45 ; 08027 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV DE MADRID 217 ; 08014 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MUNTANER 577 ; 08022 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV DIAGONAL 621 ; 08028 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV diagonal 389 ; 08008 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN DE GRACIA 18 ; 08012 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ FRANCESC MACIA 10 ; 08036 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PS SANT GERVASI 12 ; 08022 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV DIAGONAL 519 ; 08029 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL VIA LAIETANA 56 ; 08003 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV DIAGONAL 390 ; 08037 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GANDUXER 44 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ARIBAU 185 ; 08006 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL VIA LAIETANA 20 ; 08003 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV DIAGONAL 568 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Tuset 38 ; 08006 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL TAMARIT 155 ; 08015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL CARME 44 ; 08001 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; RD SANT PERE 52 ; 08010 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL SANTS 48-50 ; 08014 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV PARAL·LEL 00122 ; 08015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN DE SANT ANDREU 76-78 ; 08030 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL SANT ANTONI MARIA CLARET 330 ; 08041 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MALLORCA 382 ; 08013 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ DE SARRIÀ 8 ; 08017 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ VIRREI AMAT 13-14 ; 08016 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL TAJO 65 ; 08032 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV  RASOS DE PEGUERA 00006 ; 08033 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV  DE SARRIA 00150 ; 08017 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ANDRADE 236 ; 08020 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL PLA DELS FORNELLS 30 ; 08042 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV ROMA 32-40 ; 08015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV REPUBLICA ARGENTINA 247 ; 08023 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; ZZ GRAN VIA DE LES CORTS CATALANES 00289 ; 08004 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL JUDEA 9 ; 08035 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL PIFERRER 164 ; 08016 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL BADAL 90 ; 08014 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV  MERIDIANA 00326 ; 08027 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL DANTE ALIGHIERI 90 ; 08032 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL SICILIA 95 ; 08013 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL RIVADENEYRA 6 ; 08002 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL CARDENAL TEDESCHINI 55 ; 08027 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; ZZ PASSEIG ZONA FRANCA 00144 ; 08038 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MUNTANER 149 ; 08036 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV gran via corts catalanes 444 ; 08015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Foradada 52-54 ; 08033 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ARAGON 174 ; 08011 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL BILBAO 75 ; 08005 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Guillem Tell 28-30 ; 08006 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; AV MERIDIANA 194 ; 08026 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN VIA DE LES CORTS CATALANES 601 ; 08007 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN DE GRACIA 140 ; 08012 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN VIA DE LES CORTS CATALANES 01003 ; 08020 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MANDRI 27 ; 08022 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MUNTANER 405 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ URQUINAONA 9 ; 08010 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL Rambla Catalunya 35 ; 08007 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL PROVENÇA 419 ; 08025 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; PZ CATALUNYA 7 ; 08002 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL LA RAMBLA 91 ; 08002 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL SANTS 65 ; 08014 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; RB POBLE NOU 135 ; 08018 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL GRAN VIA DE LES CORTS CATALANES 490 ; 08015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL TRAVESERA DE DALT 65 ; 08024 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL LES CORTS 1 ; 08028 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL MUNTANER 262 ; 08021 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 019 ; BARCELONA ; CL ROSELLO 454 ; 08025 ; Operativas ; 
